trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype
140500900,4/10/2022 18:41,4/10/2022 20:05,70260,5066,49941,Allegheny Station,,North Shore Trail & Fort Duquesne Bridge,Customer
140500909,4/10/2022 18:41,4/10/2022 20:05,70914,5030,49941,Allegheny Station,,North Shore Trail & Fort Duquesne Bridge,Customer
140500919,4/10/2022 18:42,4/10/2022 19:21,70855,2318,1072,Glasshouse,1072,Glasshouse,Subscriber
140501083,4/10/2022 19:04,4/10/2022 19:21,71192,1056,1004,First Ave & B St (T Station),1085,Eliza Furnace Trail at Swinburne St,Subscriber
140501085,4/10/2022 19:04,4/10/2022 19:22,70532,1051,49691,Liberty Ave & 6th St,1085,Eliza Furnace Trail at Swinburne St,Customer
140501121,4/10/2022 19:09,4/10/2022 20:48,70750,5928,1093,S Bouquet Ave & Sennott St,1000,Liberty Ave & Stanwix St,Customer
140501126,4/10/2022 19:09,4/10/2022 19:29,70566,1157,1085,Eliza Furnace Trail at Swinburne St,1004,First Ave & B St (T Station),Subscriber
140501129,4/10/2022 19:10,4/10/2022 20:48,70581,5890,1093,S Bouquet Ave & Sennott St,1000,Liberty Ave & Stanwix St,Customer
140501151,4/10/2022 19:13,4/10/2022 20:50,70768,5789,1041,Fifth Ave & S Bouquet St,,BIKE 70768,Subscriber
140501155,4/10/2022 19:14,4/10/2022 19:22,70525,459,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Subscriber
140501179,4/10/2022 19:17,4/10/2022 20:48,70544,5507,1041,Fifth Ave & S Bouquet St,1000,Liberty Ave & Stanwix St,Customer
140501290,4/10/2022 19:30,4/10/2022 19:38,70572,500,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
140501301,4/10/2022 19:31,4/10/2022 19:52,70754,1239,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Subscriber
140501341,4/10/2022 19:37,4/10/2022 19:42,71223,288,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),,BIKE 71223,Subscriber
140501376,4/10/2022 19:43,4/10/2022 19:58,70942,902,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1033,Ivy St & Walnut St   ,Subscriber
140501402,4/10/2022 19:48,4/10/2022 20:11,70779,1357,1019,42nd St & Butler St,1019,42nd St & Butler St,Customer
140501426,4/10/2022 19:55,4/10/2022 20:13,70754,1112,1004,First Ave & B St (T Station),1085,Eliza Furnace Trail at Swinburne St,Subscriber
140501445,4/10/2022 19:59,4/10/2022 20:24,70977,1523,,BIKE 70977,,BIKE 70977,Subscriber
140501447,4/10/2022 19:59,4/10/2022 20:25,70816,1534,,BIKE 70816,,BIKE 70816,Customer
140501563,4/10/2022 20:26,4/10/2022 21:34,70906,4096,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
140501581,4/10/2022 20:29,4/10/2022 21:31,71172,3725,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
140501584,4/10/2022 20:30,4/10/2022 20:56,70339,1567,1074,South Side Trail & S 4th St,1072,Glasshouse,Customer
140501646,4/10/2022 20:48,4/10/2022 21:55,71235,4027,1034,Ellsworth Ave & N Neville St,1034,Ellsworth Ave & N Neville St,Customer
140501647,4/10/2022 20:48,4/10/2022 21:55,71188,4022,1034,Ellsworth Ave & N Neville St,1034,Ellsworth Ave & N Neville St,Customer
140501648,4/10/2022 20:48,4/10/2022 21:00,71223,721,,BIKE 71223,1029,Alder St & S Highland Ave,Subscriber
140501651,4/10/2022 20:49,4/10/2022 21:56,70417,4003,1034,Ellsworth Ave & N Neville St,1034,Ellsworth Ave & N Neville St,Customer
140501674,4/10/2022 20:57,4/10/2022 21:08,70060,693,1082,W Station Square Dr & Bessemer Court,1005,Forbes Ave & Grant St,Customer
140501708,4/10/2022 21:09,4/10/2022 21:34,70816,1518,,BIKE 70816,1033,Ivy St & Walnut St   ,Customer
140501711,4/10/2022 21:09,4/10/2022 21:31,70977,1334,,BIKE 70977,1033,Ivy St & Walnut St   ,Subscriber
140501748,4/10/2022 21:23,4/10/2022 21:42,70971,1134,1034,Ellsworth Ave & N Neville St,1033,Ivy St & Walnut St   ,Customer
140501749,4/10/2022 21:23,4/10/2022 21:42,70515,1118,1034,Ellsworth Ave & N Neville St,1033,Ivy St & Walnut St   ,Customer
140501773,4/10/2022 21:36,4/10/2022 21:42,70816,327,1033,Ivy St & Walnut St   ,1033,Ivy St & Walnut St   ,Customer
140501814,4/10/2022 21:53,4/10/2022 22:08,70942,874,1033,Ivy St & Walnut St   ,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
140502015,4/10/2022 22:54,4/10/2022 23:05,70794,693,1029,Alder St & S Highland Ave,,BIKE 70794,Subscriber
140502042,4/10/2022 23:00,4/10/2022 23:04,70942,244,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1044,Zulema St & Coltart Ave,Subscriber
140502298,4/10/2022 23:38,4/10/2022 23:41,70525,163,1041,Fifth Ave & S Bouquet St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
140508823,4/11/2022 2:19,4/11/2022 2:35,70707,979,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Subscriber
140522538,4/11/2022 6:10,4/11/2022 7:04,70943,3226,1048,S 18th St & Sidney St,,BIKE 70943,Customer
140528167,4/11/2022 7:27,4/11/2022 7:49,70799,1268,1019,42nd St & Butler St,,North Shore Trail & Fort Duquesne Bridge,Subscriber
140528561,4/11/2022 7:33,4/11/2022 7:47,70783,852,1045,S 27th St & Sidney St. (Southside Works),1004,First Ave & B St (T Station),Subscriber
140529602,4/11/2022 7:45,4/11/2022 8:00,70060,856,1005,Forbes Ave & Grant St,1059,Burns White Center at 3 Crossings,Customer
140529661,4/11/2022 7:46,4/11/2022 8:12,70820,1560,1029,Alder St & S Highland Ave,1041,Fifth Ave & S Bouquet St,Subscriber
140530114,4/11/2022 7:51,4/11/2022 8:01,71229,610,1059,Burns White Center at 3 Crossings,,BIKE 71229,Subscriber
140533396,4/11/2022 8:32,4/11/2022 8:36,70632,231,1059,Burns White Center at 3 Crossings,1017,21st St & Penn Ave,Subscriber
140534579,4/11/2022 8:45,4/11/2022 8:59,70816,842,1033,Ivy St & Walnut St   ,1093,S Bouquet Ave & Sennott St,Subscriber
140535754,4/11/2022 8:59,4/11/2022 9:06,70994,406,1024,S Negley Ave & Baum Blvd,1025,Penn Ave & N Fairmount St,Subscriber
140535772,4/11/2022 8:59,4/11/2022 9:06,70509,438,1010,10th St & Penn Ave,1017,21st St & Penn Ave,Subscriber
140538121,4/11/2022 9:23,4/11/2022 9:36,70515,769,1033,Ivy St & Walnut St   ,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
140539048,4/11/2022 9:33,4/11/2022 9:47,70977,847,1033,Ivy St & Walnut St   ,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
140539519,4/11/2022 9:37,4/11/2022 10:13,70750,2181,1000,Liberty Ave & Stanwix St,1013,Isabella St & Federal St (PNC Park),Customer
140540915,4/11/2022 9:50,4/11/2022 9:55,70641,318,1028,Penn Ave & Putnam St (Bakery Square),,BIKE 70641,Subscriber
140545234,4/11/2022 10:26,4/11/2022 10:36,70595,618,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
140545386,4/11/2022 10:28,4/11/2022 10:49,70633,1301,1024,S Negley Ave & Baum Blvd,,BIKE 70633,Subscriber
140549955,4/11/2022 11:05,4/11/2022 11:20,70633,906,,BIKE 70633,1024,S Negley Ave & Baum Blvd,Subscriber
140551620,4/11/2022 11:18,4/11/2022 11:30,70276,738,1024,S Negley Ave & Baum Blvd,1028,Penn Ave & Putnam St (Bakery Square),Customer
140553171,4/11/2022 11:29,4/11/2022 11:33,70529,228,1093,S Bouquet Ave & Sennott St,1044,Zulema St & Coltart Ave,Subscriber
140554850,4/11/2022 11:42,4/11/2022 11:52,71172,609,1074,South Side Trail & S 4th St,1045,S 27th St & Sidney St. (Southside Works),Customer
140556228,4/11/2022 11:52,4/11/2022 12:08,70959,925,1024,S Negley Ave & Baum Blvd,,BIKE 70959,Subscriber
140557078,4/11/2022 11:59,4/11/2022 12:06,70515,415,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
140557256,4/11/2022 12:00,4/11/2022 12:06,70705,317,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
140559459,4/11/2022 12:17,4/11/2022 12:33,71223,946,1029,Alder St & S Highland Ave,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
140561225,4/11/2022 12:32,4/11/2022 12:46,70820,824,1041,Fifth Ave & S Bouquet St,1021,Taylor St & Liberty Ave,Subscriber
140561555,4/11/2022 12:34,4/11/2022 12:40,70707,328,1041,Fifth Ave & S Bouquet St,,BIKE 70707,Subscriber
140563316,4/11/2022 12:49,4/11/2022 13:02,70989,779,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Subscriber
140566478,4/11/2022 13:18,4/11/2022 13:37,70959,1098,,BIKE 70959,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
140566596,4/11/2022 13:19,4/11/2022 13:26,70855,380,1072,Glasshouse,1005,Forbes Ave & Grant St,Subscriber
140568063,4/11/2022 13:34,4/11/2022 13:47,70820,816,1021,Taylor St & Liberty Ave,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
140569185,4/11/2022 13:45,4/11/2022 14:09,70633,1449,1024,S Negley Ave & Baum Blvd,1024,S Negley Ave & Baum Blvd,Subscriber
140575688,4/11/2022 15:16,4/11/2022 15:22,70855,384,1005,Forbes Ave & Grant St,1072,Glasshouse,Subscriber
140576333,4/11/2022 15:29,4/11/2022 15:42,71210,838,1084,Hot Metal St & Tunnel Blvd,1072,Glasshouse,Subscriber
140577768,4/11/2022 16:01,4/11/2022 16:15,70783,850,1004,First Ave & B St (T Station),1045,S 27th St & Sidney St. (Southside Works),Subscriber
140578705,4/11/2022 16:22,4/11/2022 16:34,71157,745,49691,Liberty Ave & 6th St,1059,Burns White Center at 3 Crossings,Subscriber
140579132,4/11/2022 16:34,4/11/2022 16:57,70799,1363,,North Shore Trail & Fort Duquesne Bridge,1019,42nd St & Butler St,Subscriber
140579252,4/11/2022 16:38,4/11/2022 16:45,70820,435,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
140579772,4/11/2022 16:56,4/11/2022 17:01,70794,290,1093,S Bouquet Ave & Sennott St,,BIKE 70794,Subscriber
140580845,4/11/2022 17:41,4/11/2022 18:05,70401,1420,1041,Fifth Ave & S Bouquet St,1029,Alder St & S Highland Ave,Subscriber
140581557,4/11/2022 18:22,4/11/2022 18:30,70834,442,1085,Eliza Furnace Trail at Swinburne St,1085,Eliza Furnace Trail at Swinburne St,Subscriber
140581950,4/11/2022 18:56,4/11/2022 19:00,70707,266,,BIKE 70707,1041,Fifth Ave & S Bouquet St,Subscriber
140582142,4/11/2022 19:16,4/11/2022 20:14,70997,3496,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
140582193,4/11/2022 19:21,4/11/2022 20:16,70643,3276,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
140582229,4/11/2022 19:24,4/11/2022 20:01,70060,2201,1059,Burns White Center at 3 Crossings,1005,Forbes Ave & Grant St,Customer
140582624,4/11/2022 20:31,4/11/2022 20:47,70202,975,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1048,S 18th St & Sidney St,Customer
140582800,4/11/2022 21:17,4/11/2022 21:34,70857,1004,1028,Penn Ave & Putnam St (Bakery Square),,BIKE 70857,Subscriber
140582807,4/11/2022 21:20,4/11/2022 22:59,70581,5907,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Customer
140582810,4/11/2022 21:21,4/11/2022 23:10,70355,6516,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Customer
140582814,4/11/2022 21:23,4/11/2022 22:58,70632,5696,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Customer
140582959,4/11/2022 22:06,4/11/2022 22:11,70529,270,1044,Zulema St & Coltart Ave,,BIKE 70529,Subscriber
140583370,4/11/2022 23:31,4/11/2022 23:36,70529,283,,BIKE 70529,,BIKE 70529,Subscriber
140583484,4/11/2022 23:41,4/11/2022 23:48,70529,438,,BIKE 70529,,BIKE 70529,Subscriber
140583710,4/12/2022 0:04,4/12/2022 0:09,70857,342,,BIKE 70857,,BIKE 70857,Subscriber
140590143,4/12/2022 2:09,4/12/2022 2:24,70827,847,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1045,S 27th St & Sidney St. (Southside Works),Subscriber
140597262,4/12/2022 3:42,4/12/2022 3:51,70857,577,,BIKE 70857,1024,S Negley Ave & Baum Blvd,Subscriber
140609743,4/12/2022 6:39,4/12/2022 6:46,70670,420,49951,Butler St & 36th St,1059,Burns White Center at 3 Crossings,Subscriber
140610296,4/12/2022 6:46,4/12/2022 6:55,71157,548,1059,Burns White Center at 3 Crossings,1011,Fort Duquesne Blvd & 7th St,Customer
140611070,4/12/2022 6:54,4/12/2022 6:55,70525,89,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
140611257,4/12/2022 6:56,4/12/2022 7:08,70820,752,1095,Schenley Dr & Forbes Ave (Schenley Plaza),,BIKE 70820,Subscriber
140612289,4/12/2022 7:07,4/12/2022 7:25,70901,1102,1019,42nd St & Butler St,,North Shore Trail & Fort Duquesne Bridge,Subscriber
140614997,4/12/2022 7:36,4/12/2022 7:51,70783,859,1045,S 27th St & Sidney St. (Southside Works),1004,First Ave & B St (T Station),Subscriber
140615064,4/12/2022 7:37,4/12/2022 7:52,70825,874,1001,Forbes Ave & Market Square,1059,Burns White Center at 3 Crossings,Customer
140616225,4/12/2022 7:48,4/12/2022 7:55,70966,372,1044,Zulema St & Coltart Ave,1041,Fifth Ave & S Bouquet St,Subscriber
140619381,4/12/2022 8:19,4/12/2022 8:26,70971,441,1033,Ivy St & Walnut St   ,1034,Ellsworth Ave & N Neville St,Subscriber
140620383,4/12/2022 8:28,4/12/2022 8:40,70861,723,1021,Taylor St & Liberty Ave,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
140621842,4/12/2022 8:42,4/12/2022 8:58,70401,978,1029,Alder St & S Highland Ave,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
140623189,4/12/2022 8:54,4/12/2022 9:00,70816,353,1093,S Bouquet Ave & Sennott St,,BIKE 70816,Subscriber
140623934,4/12/2022 9:01,4/12/2022 9:05,70825,233,1059,Burns White Center at 3 Crossings,1017,21st St & Penn Ave,Subscriber
140627648,4/12/2022 9:33,4/12/2022 9:46,71220,790,1024,S Negley Ave & Baum Blvd,1034,Ellsworth Ave & N Neville St,Subscriber
140628594,4/12/2022 9:40,4/12/2022 9:51,70851,645,1021,Taylor St & Liberty Ave,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
140629624,4/12/2022 9:48,4/12/2022 9:52,70529,257,,BIKE 70529,,BIKE 70529,Subscriber
140630752,4/12/2022 9:56,4/12/2022 10:01,70517,289,1093,S Bouquet Ave & Sennott St,,BIKE 70517,Customer
140631007,4/12/2022 9:58,4/12/2022 10:04,70794,323,,BIKE 70794,1093,S Bouquet Ave & Sennott St,Subscriber
140631130,4/12/2022 9:59,4/12/2022 11:51,70736,6730,1084,Hot Metal St & Tunnel Blvd,49941,Allegheny Station,Customer
140631494,4/12/2022 10:02,4/12/2022 11:51,70617,6534,1084,Hot Metal St & Tunnel Blvd,49941,Allegheny Station,Customer
140631557,4/12/2022 10:02,4/12/2022 10:06,70632,210,1041,Fifth Ave & S Bouquet St,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
140631836,4/12/2022 10:04,4/12/2022 10:18,70217,812,1033,Ivy St & Walnut St   ,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
140636535,4/12/2022 10:35,4/12/2022 11:01,70840,1541,1024,S Negley Ave & Baum Blvd,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
140638632,4/12/2022 10:49,4/12/2022 10:58,70966,562,1041,Fifth Ave & S Bouquet St,,BIKE 70966,Subscriber
140638646,4/12/2022 10:49,4/12/2022 10:53,70707,266,1041,Fifth Ave & S Bouquet St,1044,Zulema St & Coltart Ave,Subscriber
140638722,4/12/2022 10:50,4/12/2022 11:08,70705,1096,1029,Alder St & S Highland Ave,1041,Fifth Ave & S Bouquet St,Subscriber
140640272,4/12/2022 11:00,4/12/2022 11:04,70529,198,,BIKE 70529,,BIKE 70529,Subscriber
140641827,4/12/2022 11:09,4/12/2022 11:25,70940,960,1029,Alder St & S Highland Ave,1093,S Bouquet Ave & Sennott St,Subscriber
140646330,4/12/2022 11:36,4/12/2022 11:53,70816,1004,,BIKE 70816,1024,S Negley Ave & Baum Blvd,Subscriber
140650363,4/12/2022 12:01,4/12/2022 13:38,70935,5826,49691,Liberty Ave & 6th St,,North Shore Trail & Fort Duquesne Bridge,Customer
140650369,4/12/2022 12:01,4/12/2022 13:38,70973,5819,49691,Liberty Ave & 6th St,,North Shore Trail & Fort Duquesne Bridge,Customer
140650857,4/12/2022 12:04,4/12/2022 12:33,71221,1723,1045,S 27th St & Sidney St. (Southside Works),,North Shore Trail & Fort Duquesne Bridge,Customer
140653507,4/12/2022 12:20,4/12/2022 12:34,70794,859,1093,S Bouquet Ave & Sennott St,1045,S 27th St & Sidney St. (Southside Works),Customer
140654684,4/12/2022 12:28,4/12/2022 13:47,70911,4775,1082,W Station Square Dr & Bessemer Court,1082,W Station Square Dr & Bessemer Court,Customer
140654700,4/12/2022 12:28,4/13/2022 8:46,70666,73092,1082,W Station Square Dr & Bessemer Court,1082,W Station Square Dr & Bessemer Court,Customer
140654761,4/12/2022 12:28,4/12/2022 13:48,71159,4780,1082,W Station Square Dr & Bessemer Court,1082,W Station Square Dr & Bessemer Court,Customer
140655536,4/12/2022 12:34,4/12/2022 12:42,70595,504,1045,S 27th St & Sidney St. (Southside Works),1048,S 18th St & Sidney St,Customer
140655610,4/12/2022 12:34,4/12/2022 12:46,71195,700,1010,10th St & Penn Ave,,BIKE 71195,Subscriber
140656633,4/12/2022 12:41,4/12/2022 12:47,70763,380,1005,Forbes Ave & Grant St,,BIKE 70763,Subscriber
140658349,4/12/2022 12:52,4/12/2022 13:20,71172,1648,1045,S 27th St & Sidney St. (Southside Works),1013,Isabella St & Federal St (PNC Park),Customer
140658845,4/12/2022 12:56,4/12/2022 13:01,70060,325,1005,Forbes Ave & Grant St,1000,Liberty Ave & Stanwix St,Subscriber
140660462,4/12/2022 13:08,4/12/2022 13:15,70763,418,,BIKE 70763,,BIKE 70763,Subscriber
140661714,4/12/2022 13:18,4/12/2022 13:49,70202,1841,1048,S 18th St & Sidney St,,BIKE 70202,Subscriber
140666174,4/12/2022 13:55,4/12/2022 14:16,70851,1264,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Customer
140666285,4/12/2022 13:56,4/12/2022 14:26,70983,1804,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
140666332,4/12/2022 13:57,4/12/2022 14:27,71195,1791,,BIKE 71195,1000,Liberty Ave & Stanwix St,Customer
140667255,4/12/2022 14:06,4/12/2022 15:00,70691,3229,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
140667611,4/12/2022 14:10,4/12/2022 14:43,70964,1980,1044,Zulema St & Coltart Ave,,BIKE 70964,Customer
140667619,4/12/2022 14:10,4/12/2022 14:43,70823,1972,1044,Zulema St & Coltart Ave,,North Shore Trail & Fort Duquesne Bridge,Customer
140667862,4/12/2022 14:12,4/12/2022 14:36,70202,1391,,BIKE 70202,,BIKE 70202,Subscriber
140668460,4/12/2022 14:19,4/12/2022 14:23,70581,264,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Subscriber
140668996,4/12/2022 14:24,4/12/2022 14:58,71159,2035,1082,W Station Square Dr & Bessemer Court,1001,Forbes Ave & Market Square,Customer
140669312,4/12/2022 14:28,4/12/2022 14:44,70855,997,1072,Glasshouse,1059,Burns White Center at 3 Crossings,Customer
140669837,4/12/2022 14:34,4/12/2022 14:39,70529,268,,BIKE 70529,,BIKE 70529,Subscriber
140671726,4/12/2022 14:58,4/12/2022 15:33,70202,2069,,BIKE 70202,1061,33rd St & Penn Ave ,Subscriber
140672064,4/12/2022 15:03,4/12/2022 15:17,71157,838,1011,Fort Duquesne Blvd & 7th St,1061,33rd St & Penn Ave ,Subscriber
140672178,4/12/2022 15:05,4/12/2022 16:16,70654,4304,1045,S 27th St & Sidney St. (Southside Works),1013,Isabella St & Federal St (PNC Park),Customer
140672402,4/12/2022 15:08,4/12/2022 15:18,70445,634,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1044,Zulema St & Coltart Ave,Subscriber
140672446,4/12/2022 15:09,4/12/2022 16:07,70633,3480,1024,S Negley Ave & Baum Blvd,1024,S Negley Ave & Baum Blvd,Subscriber
140672693,4/12/2022 15:13,4/12/2022 15:27,70277,828,1017,21st St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
140673007,4/12/2022 15:18,4/12/2022 15:36,70855,1110,1059,Burns White Center at 3 Crossings,1013,Isabella St & Federal St (PNC Park),Customer
140673062,4/12/2022 15:19,4/12/2022 15:36,70738,1054,1059,Burns White Center at 3 Crossings,1013,Isabella St & Federal St (PNC Park),Customer
140673190,4/12/2022 15:21,4/12/2022 15:33,70852,737,1084,Hot Metal St & Tunnel Blvd,1072,Glasshouse,Subscriber
140673895,4/12/2022 15:32,4/12/2022 15:45,70217,784,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1024,S Negley Ave & Baum Blvd,Subscriber
140674469,4/12/2022 15:43,4/12/2022 15:46,70625,196,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),,BIKE 70625,Subscriber
140674491,4/12/2022 15:43,4/12/2022 15:48,70820,300,,BIKE 70820,1045,S 27th St & Sidney St. (Southside Works),Subscriber
140674836,4/12/2022 15:50,4/12/2022 16:02,70515,733,1033,Ivy St & Walnut St   ,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
140675532,4/12/2022 16:03,4/12/2022 16:16,70783,787,1004,First Ave & B St (T Station),1045,S 27th St & Sidney St. (Southside Works),Subscriber
140675663,4/12/2022 16:05,4/12/2022 16:15,70940,578,1093,S Bouquet Ave & Sennott St,1044,Zulema St & Coltart Ave,Subscriber
140675831,4/12/2022 16:08,4/12/2022 16:12,70907,266,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
140676120,4/12/2022 16:13,4/12/2022 16:24,70705,618,1041,Fifth Ave & S Bouquet St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
140676150,4/12/2022 16:14,4/12/2022 16:41,70707,1636,1044,Zulema St & Coltart Ave,1004,First Ave & B St (T Station),Subscriber
140676165,4/12/2022 16:14,4/12/2022 16:38,70942,1398,1044,Zulema St & Coltart Ave,1004,First Ave & B St (T Station),Customer
